Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)"
South Korea,2020-01-09,0.0
South Korea,2020-01-10,0.0
South Korea,2020-01-11,0.0
South Korea,2020-01-12,0.0
South Korea,2020-01-13,0.0
South Korea,2020-01-14,0.0
South Korea,2020-01-15,0.0
South Korea,2020-01-16,0.0
South Korea,2020-01-17,0.0
South Korea,2020-01-18,0.0
South Korea,2020-01-19,0.0027587912
South Korea,2020-01-20,0.0027587912
South Korea,2020-01-21,0.0027587912
South Korea,2020-01-22,0.0027587912
South Korea,2020-01-23,0.0027587912
South Korea,2020-01-24,0.0055175824
South Korea,2020-01-25,0.0055175824
South Korea,2020-01-26,0.0055175824
South Korea,2020-01-27,0.008276373
South Korea,2020-01-28,0.008276373
South Korea,2020-01-29,0.008276373
South Korea,2020-01-30,0.016552746
South Korea,2020-01-31,0.024829121
South Korea,2020-02-01,0.027587911
South Korea,2020-02-02,0.033105493
South Korea,2020-02-03,0.030346703
South Korea,2020-02-04,0.033105493
South Korea,2020-02-05,0.04689945
South Korea,2020-02-06,0.04689945
South Korea,2020-02-07,0.035864286
South Korea,2020-02-08,0.033105493
South Korea,2020-02-09,0.033105493
South Korea,2020-02-10,0.035864286
South Korea,2020-02-11,0.033105493
South Korea,2020-02-12,0.019311538
South Korea,2020-02-13,0.011035165
South Korea,2020-02-14,0.011035165
South Korea,2020-02-15,0.011035165
South Korea,2020-02-16,0.008276373
South Korea,2020-02-17,0.0055175824
South Korea,2020-02-18,0.011035165
South Korea,2020-02-19,0.104834065
South Korea,2020-02-20,0.14897472
South Korea,2020-02-21,0.35312527
South Korea,2020-02-22,0.8772956
South Korea,2020-02-23,1.4511242
South Korea,2020-02-24,2.022194
South Korea,2020-02-25,2.3753192
South Korea,2020-02-26,2.9794946
South Korea,2020-02-27,4.1740513
South Korea,2020-02-28,5.1479044
South Korea,2020-02-29,7.131475
South Korea,2020-03-01,8.19361
South Korea,2020-03-02,9.515071
South Korea,2020-03-03,10.811703
South Korea,2020-03-04,11.537265
South Korea,2020-03-05,11.506918
South Korea,2020-03-06,11.757968
South Korea,2020-03-07,10.582723
South Korea,2020-03-08,9.953718
South Korea,2020-03-09,8.745368
South Korea,2020-03-10,7.451495
South Korea,2020-03-11,6.695586
South Korea,2020-03-12,5.801738
South Korea,2020-03-13,4.6761513
South Korea,2020-03-14,3.6388457
South Korea,2020-03-15,2.8360374
South Korea,2020-03-16,2.3560076
South Korea,2020-03-17,2.2263446
South Korea,2020-03-18,1.8152846
South Korea,2020-03-19,1.9201187
South Korea,2020-03-20,1.8566664
South Korea,2020-03-21,1.9670181
South Korea,2020-03-22,2.0277116
South Korea,2020-03-23,2.0001235
South Korea,2020-03-24,1.9780533
South Korea,2020-03-25,1.9973648
South Korea,2020-03-26,1.8649428
South Korea,2020-03-27,1.875978
South Korea,2020-03-28,1.8732193
South Korea,2020-03-29,1.8925308
South Korea,2020-03-30,1.9311538
South Korea,2020-03-31,2.0663345
South Korea,2020-04-01,2.0690935
South Korea,2020-04-02,2.0277116
South Korea,2020-04-03,2.0139174
South Korea,2020-04-04,1.8704604
South Korea,2020-04-05,1.8042494
South Korea,2020-04-06,1.7187269
