Date,HW_Forecast
2025-02-24,-6.120899246161181e-05
2025-02-25,5.227424465582104e-05
2025-02-26,5.854578630652839e-05
2025-02-27,0.00011514147222259688
2025-02-28,0.0002491545401810462
2025-03-01,5.447103185279834e-05
2025-03-02,-1.0679017484992076e-05
2025-03-03,-6.120899246161181e-05
2025-03-04,5.227424465582104e-05
2025-03-05,5.854578630652839e-05
2025-03-06,0.00011514147222259688
2025-03-07,0.0002491545401810462
2025-03-08,5.447103185279834e-05
2025-03-09,-1.0679017484992076e-05
2025-03-10,-6.120899246161181e-05
2025-03-11,5.227424465582104e-05
2025-03-12,5.854578630652839e-05
2025-03-13,0.00011514147222259688
2025-03-14,0.0002491545401810462
2025-03-15,5.447103185279834e-05
2025-03-16,-1.0679017484992076e-05
2025-03-17,-6.120899246161181e-05
2025-03-18,5.227424465582104e-05
2025-03-19,5.854578630652839e-05
2025-03-20,0.00011514147222259688
2025-03-21,0.0002491545401810462
2025-03-22,5.447103185279834e-05
2025-03-23,-1.0679017484992076e-05
2025-03-24,-6.120899246161181e-05
2025-03-25,5.227424465582104e-05
